date,service,ridership
2024-01-31,komuter_utara,10601
2024-02-01,komuter_utara,11925
2024-02-02,komuter_utara,14057
2024-02-03,komuter_utara,13426
2024-02-04,komuter_utara,14353
2024-02-05,komuter_utara,12429
2024-02-06,komuter_utara,11822
2024-02-07,komuter_utara,17235
2024-02-08,komuter_utara,17502
2024-02-09,komuter_utara,18369
2024-02-10,komuter_utara,16070
2024-02-11,komuter_utara,16692
2024-02-12,komuter_utara,20951
2024-02-13,komuter_utara,17163
2024-02-14,komuter_utara,15101
2024-02-15,komuter_utara,16028
2024-02-16,komuter_utara,16714
2024-02-17,komuter_utara,14874
2024-02-18,komuter_utara,16937
2024-02-19,komuter_utara,13826
2024-02-20,komuter_utara,13258
2024-02-21,komuter_utara,12769
2024-02-22,komuter_utara,14918
2024-02-23,komuter_utara,17893
2024-02-24,komuter_utara,15613
2024-02-25,komuter_utara,18330
2024-02-26,komuter_utara,15215
2024-02-27,komuter_utara,13304
2024-02-28,komuter_utara,13883
2024-02-29,komuter_utara,15852
2024-03-01,komuter_utara,19215
2024-03-02,komuter_utara,16420
2024-03-03,komuter_utara,18473
2024-03-04,komuter_utara,15335
2024-03-05,komuter_utara,12990
2024-03-06,komuter_utara,13329
2024-03-07,komuter_utara,14739
2024-03-08,komuter_utara,18053
2024-03-09,komuter_utara,15810
2024-03-10,komuter_utara,17907
2024-03-11,komuter_utara,12957
2024-03-12,komuter_utara,8890
2024-03-13,komuter_utara,9980
2024-03-14,komuter_utara,14050
2024-03-15,komuter_utara,16569
2024-03-16,komuter_utara,11415
2024-03-17,komuter_utara,14676
2024-03-18,komuter_utara,11270
2024-03-19,komuter_utara,9302
2024-03-20,komuter_utara,9261
2024-03-21,komuter_utara,12292
2024-03-22,komuter_utara,16281
2024-03-23,komuter_utara,11667
2024-03-24,komuter_utara,14512
2024-03-25,komuter_utara,11113
2024-03-26,komuter_utara,9535
2024-03-27,komuter_utara,12345
2024-03-28,komuter_utara,12060
2024-03-29,komuter_utara,14601
2024-03-30,komuter_utara,12015
2024-03-31,komuter_utara,14959
2024-04-01,komuter_utara,11072
2024-04-02,komuter_utara,9994
2024-04-03,komuter_utara,10564
2024-04-04,komuter_utara,14349
2024-04-05,komuter_utara,16695
2024-04-06,komuter_utara,13651
2024-04-07,komuter_utara,14075
2024-04-08,komuter_utara,14989
2024-04-09,komuter_utara,13412
2024-04-10,komuter_utara,10581
2024-04-11,komuter_utara,14591
2024-04-12,komuter_utara,16555
2024-04-13,komuter_utara,17701
2024-04-14,komuter_utara,22152
2024-04-15,komuter_utara,15179
2024-04-16,komuter_utara,12323
2024-04-17,komuter_utara,11097
2024-04-18,komuter_utara,14771
2024-04-19,komuter_utara,18438
2024-04-20,komuter_utara,17301
2024-04-21,komuter_utara,17801
2024-04-22,komuter_utara,12558
2024-04-23,komuter_utara,10664
2024-04-24,komuter_utara,10823
2024-04-25,komuter_utara,14154
2024-04-26,komuter_utara,18951
2024-04-27,komuter_utara,16326
2024-04-28,komuter_utara,18057
2024-04-29,komuter_utara,12888
2024-04-30,komuter_utara,14593
2024-05-01,komuter_utara,15904
2024-05-02,komuter_utara,14620
2024-05-03,komuter_utara,18094
2024-05-04,komuter_utara,18494
2024-05-05,komuter_utara,19280
2024-05-06,komuter_utara,13035
2024-05-07,komuter_utara,10716
2024-05-08,komuter_utara,10990
2024-05-09,komuter_utara,14131
2024-05-10,komuter_utara,19516
2024-05-11,komuter_utara,16419
2024-05-12,komuter_utara,16968
2024-05-13,komuter_utara,12891
2024-05-14,komuter_utara,11027
2024-05-15,komuter_utara,11586
2024-05-16,komuter_utara,16115
2024-05-17,komuter_utara,17701
2024-05-18,komuter_utara,15971
2024-05-19,komuter_utara,18271
2024-05-20,komuter_utara,14211
2024-05-21,komuter_utara,13139
2024-05-22,komuter_utara,12511
2024-05-23,komuter_utara,14220
2024-05-24,komuter_utara,19020
2024-05-25,komuter_utara,17137
2024-05-26,komuter_utara,17532
2024-05-27,komuter_utara,16531
2024-05-28,komuter_utara,14995
2024-05-29,komuter_utara,16003
2024-05-30,komuter_utara,16729
2024-05-31,komuter_utara,19432
2024-06-01,komuter_utara,19833
2024-06-02,komuter_utara,18941
2024-06-03,komuter_utara,22520
2024-06-04,komuter_utara,14566
2024-06-05,komuter_utara,11954
2024-06-06,komuter_utara,12776
2024-06-07,komuter_utara,15262
2024-06-08,komuter_utara,14432
2024-06-09,komuter_utara,15270
2024-06-10,komuter_utara,12961
2024-06-11,komuter_utara,11399
2024-06-12,komuter_utara,12349
2024-06-13,komuter_utara,18406
2024-06-14,komuter_utara,22905
2024-06-15,komuter_utara,20559
2024-06-16,komuter_utara,15917
2024-06-17,komuter_utara,13454
2024-06-18,komuter_utara,19994
2024-06-19,komuter_utara,15521
2024-06-20,komuter_utara,13780
2024-06-21,komuter_utara,15185
2024-06-22,komuter_utara,15456
2024-06-23,komuter_utara,15314
2024-06-24,komuter_utara,12951
2024-06-25,komuter_utara,11702
2024-06-26,komuter_utara,10877
2024-06-27,komuter_utara,13565
2024-06-28,komuter_utara,16473
2024-06-29,komuter_utara,14976
2024-06-30,komuter_utara,17187
2024-07-01,komuter_utara,12787
2024-07-02,komuter_utara,10686
2024-07-03,komuter_utara,10726
2024-07-04,komuter_utara,14919
2024-07-05,komuter_utara,19435
2024-07-06,komuter_utara,18247
2024-07-07,komuter_utara,17816
2024-07-08,komuter_utara,17492
2024-07-09,komuter_utara,13157
2024-07-10,komuter_utara,11829
2024-07-11,komuter_utara,13942
2024-07-12,komuter_utara,16188
2024-07-13,komuter_utara,15521
2024-07-14,komuter_utara,15759
2024-07-15,komuter_utara,13133
2024-07-16,komuter_utara,11562
2024-07-17,komuter_utara,11749
2024-07-18,komuter_utara,14238
2024-07-19,komuter_utara,17202
2024-07-20,komuter_utara,16127
2024-07-21,komuter_utara,16686
2024-07-22,komuter_utara,14628
2024-07-23,komuter_utara,12649
2024-07-24,komuter_utara,12430
2024-07-25,komuter_utara,14973
2024-07-26,komuter_utara,17030
2024-07-27,komuter_utara,16857
2024-07-28,komuter_utara,16915
2024-07-29,komuter_utara,13483
2024-07-30,komuter_utara,11399
2024-07-31,komuter_utara,12033
2024-08-01,komuter_utara,14582
2024-08-02,komuter_utara,17812
2024-08-03,komuter_utara,16456
2024-08-04,komuter_utara,16865
2024-08-05,komuter_utara,12638
2024-08-06,komuter_utara,11024
2024-08-07,komuter_utara,11192
2024-08-08,komuter_utara,14436
2024-08-09,komuter_utara,18552
2024-08-10,komuter_utara,16856
2024-08-11,komuter_utara,18614
2024-08-12,komuter_utara,13697
2024-08-13,komuter_utara,11306
2024-08-14,komuter_utara,11467
2024-08-15,komuter_utara,15181
2024-08-16,komuter_utara,18614
2024-08-17,komuter_utara,16410
2024-08-18,komuter_utara,17286
2024-08-19,komuter_utara,13527
2024-08-20,komuter_utara,11602
2024-08-21,komuter_utara,11018
2024-08-22,komuter_utara,13195
2024-08-23,komuter_utara,17414
2024-08-24,komuter_utara,15163
2024-08-25,komuter_utara,15944
2024-08-26,komuter_utara,12071
2024-08-27,komuter_utara,10791
2024-08-28,komuter_utara,10797
2024-08-29,komuter_utara,14696
2024-08-30,komuter_utara,19981
2024-08-31,komuter_utara,18587
2024-09-01,komuter_utara,18252
2024-09-02,komuter_utara,13969
2024-09-03,komuter_utara,11553
2024-09-04,komuter_utara,11217
2024-09-05,komuter_utara,13030
2024-09-06,komuter_utara,16147
2024-09-07,komuter_utara,15010
2024-09-08,komuter_utara,17278
2024-09-09,komuter_utara,13147
2024-09-10,komuter_utara,11483
2024-09-11,komuter_utara,12148
2024-09-12,komuter_utara,16713
2024-09-13,komuter_utara,22560
2024-09-14,komuter_utara,21419
2024-09-15,komuter_utara,18105
2024-09-16,komuter_utara,20506
2024-09-17,komuter_utara,18289
2024-09-18,komuter_utara,16063
2024-09-19,komuter_utara,16176
2024-09-20,komuter_utara,16866
2024-09-21,komuter_utara,15926
2024-09-22,komuter_utara,17317
2024-09-23,komuter_utara,12778
2024-09-24,komuter_utara,11341
2024-09-25,komuter_utara,11233
2024-09-26,komuter_utara,13361
2024-09-27,komuter_utara,17353
2024-09-28,komuter_utara,15807
2024-09-29,komuter_utara,16890
2024-09-30,komuter_utara,13337
2024-10-01,komuter_utara,11854
2024-10-02,komuter_utara,11505
2024-10-03,komuter_utara,15206
2024-10-04,komuter_utara,20597
2024-10-05,komuter_utara,17861
2024-10-06,komuter_utara,19955
2024-10-07,komuter_utara,13385
2024-10-08,komuter_utara,11780
2024-10-09,komuter_utara,11920
2024-10-10,komuter_utara,15930
2024-10-11,komuter_utara,19323
2024-10-12,komuter_utara,17882
2024-10-13,komuter_utara,19600
2024-10-14,komuter_utara,13885
2024-10-15,komuter_utara,11819
2024-10-16,komuter_utara,11888
2024-10-17,komuter_utara,15732
2024-10-18,komuter_utara,19796
2024-10-19,komuter_utara,16540
2024-10-20,komuter_utara,18650
2024-10-21,komuter_utara,12993
2024-10-22,komuter_utara,11299
2024-10-23,komuter_utara,11665
2024-10-24,komuter_utara,15019
2024-10-25,komuter_utara,18979
2024-10-26,komuter_utara,15611
2024-10-27,komuter_utara,18037
2024-10-28,komuter_utara,15961
2024-10-29,komuter_utara,19563
2024-10-30,komuter_utara,23583
2024-10-31,komuter_utara,19117
2024-11-01,komuter_utara,17517
2024-11-02,komuter_utara,20014
2024-11-03,komuter_utara,27688
2024-11-04,komuter_utara,14429
2024-11-05,komuter_utara,12812
2024-11-06,komuter_utara,11627
2024-11-07,komuter_utara,14551
2024-11-08,komuter_utara,19269
2024-11-09,komuter_utara,18508
2024-11-10,komuter_utara,19947
2024-11-11,komuter_utara,13683
2024-11-12,komuter_utara,11861
2024-11-13,komuter_utara,12566
2024-11-14,komuter_utara,17625
2024-11-15,komuter_utara,21801
2024-11-16,komuter_utara,18004
2024-11-17,komuter_utara,18291
2024-11-18,komuter_utara,14232
2024-11-19,komuter_utara,11889
2024-11-20,komuter_utara,14541
2024-11-21,komuter_utara,15642
2024-11-22,komuter_utara,18739
2024-11-23,komuter_utara,16444
2024-11-24,komuter_utara,19052
2024-11-25,komuter_utara,14339
2024-11-26,komuter_utara,12292
2024-11-27,komuter_utara,11622
2024-11-28,komuter_utara,15123
2024-11-29,komuter_utara,18438
2024-11-30,komuter_utara,16772
2024-12-01,komuter_utara,16462
2024-12-02,komuter_utara,14850
2024-12-03,komuter_utara,12300
2024-12-04,komuter_utara,13868
2024-12-05,komuter_utara,15102
2024-12-06,komuter_utara,18415
2024-12-07,komuter_utara,17992
2024-12-08,komuter_utara,19450
2024-12-09,komuter_utara,14360
2024-12-10,komuter_utara,11924
2024-12-11,komuter_utara,13146
2024-12-12,komuter_utara,14327
2024-12-13,komuter_utara,17708
2024-12-14,komuter_utara,16348
2024-12-15,komuter_utara,16930
2024-12-16,komuter_utara,13898
2024-12-17,komuter_utara,11924
2024-12-18,komuter_utara,12379
2024-12-19,komuter_utara,17448
2024-12-20,komuter_utara,21144
2024-12-21,komuter_utara,18166
2024-12-22,komuter_utara,18799
2024-12-23,komuter_utara,19252
2024-12-24,komuter_utara,18387
2024-12-25,komuter_utara,17346
2024-12-26,komuter_utara,18618
2024-12-27,komuter_utara,18491
2024-12-28,komuter_utara,19693
2024-12-29,komuter_utara,20948
2024-12-30,komuter_utara,16248
2024-12-31,komuter_utara,14950
2025-01-01,komuter_utara,14967
2025-01-02,komuter_utara,14729
2025-01-03,komuter_utara,16780
2025-01-04,komuter_utara,15352
2025-01-05,komuter_utara,16281
2025-01-06,komuter_utara,13257
2025-01-07,komuter_utara,11790
2025-01-08,komuter_utara,12294
2025-01-09,komuter_utara,15822
2025-01-10,komuter_utara,18270
2025-01-11,komuter_utara,16403
2025-01-12,komuter_utara,16776
2025-01-13,komuter_utara,13080
2025-01-14,komuter_utara,11397
2025-01-15,komuter_utara,11745
2025-01-16,komuter_utara,14149
2025-01-17,komuter_utara,18197
2025-01-18,komuter_utara,16115
2025-01-19,komuter_utara,17611
2025-01-20,komuter_utara,14616
2025-01-21,komuter_utara,13442
2025-01-22,komuter_utara,14054
2025-01-23,komuter_utara,19353
2025-01-24,komuter_utara,22470
2025-01-25,komuter_utara,18865
2025-01-26,komuter_utara,18340
2025-01-27,komuter_utara,18017
2025-01-28,komuter_utara,19963
2025-01-29,komuter_utara,18835
2025-01-30,komuter_utara,18678
2025-01-31,komuter_utara,18960
2025-02-01,komuter_utara,19907
2025-02-02,komuter_utara,24176
2025-02-03,komuter_utara,17882
2025-02-04,komuter_utara,15965
2025-02-05,komuter_utara,15999
2025-02-06,komuter_utara,17734
2025-02-07,komuter_utara,20426
2025-02-08,komuter_utara,18624
2025-02-09,komuter_utara,20014
2025-02-10,komuter_utara,18416
2025-02-11,komuter_utara,16139
2025-02-12,komuter_utara,16184
2025-02-13,komuter_utara,17327
2025-02-14,komuter_utara,20154
2025-02-15,komuter_utara,16563
2025-02-16,komuter_utara,16790
2025-02-17,komuter_utara,13903
2025-02-18,komuter_utara,12704
2025-02-19,komuter_utara,12863
2025-02-20,komuter_utara,14698
2025-02-21,komuter_utara,17057
2025-02-22,komuter_utara,17060
2025-02-23,komuter_utara,18626
2025-02-24,komuter_utara,13529
2025-02-25,komuter_utara,12217
2025-02-26,komuter_utara,12647
2025-02-27,komuter_utara,17301
2025-02-28,komuter_utara,22188
2025-03-01,komuter_utara,16121
2025-03-02,komuter_utara,15715
2025-03-03,komuter_utara,13209
2025-03-04,komuter_utara,10848
2025-03-05,komuter_utara,10422
2025-03-06,komuter_utara,13484
2025-03-07,komuter_utara,19299
2025-03-08,komuter_utara,12175
2025-03-09,komuter_utara,15718
2025-03-10,komuter_utara,11859
2025-03-11,komuter_utara,10367
2025-03-12,komuter_utara,10445
2025-03-13,komuter_utara,14401
2025-03-14,komuter_utara,22049
2025-03-15,komuter_utara,14330
2025-03-16,komuter_utara,15639
2025-03-17,komuter_utara,12385
2025-03-18,komuter_utara,11162
2025-03-19,komuter_utara,11247
2025-03-20,komuter_utara,12831
2025-03-21,komuter_utara,16364
2025-03-22,komuter_utara,13224
2025-03-23,komuter_utara,14199
2025-03-24,komuter_utara,12308
2025-03-25,komuter_utara,12067
2025-03-26,komuter_utara,13364
2025-03-27,komuter_utara,15372
2025-03-28,komuter_utara,18387
2025-03-29,komuter_utara,16444
2025-03-30,komuter_utara,12840
2025-03-31,komuter_utara,9841
2025-04-01,komuter_utara,14787
2025-04-02,komuter_utara,15595
2025-04-03,komuter_utara,16506
2025-04-04,komuter_utara,16744
2025-04-05,komuter_utara,18988
2025-04-06,komuter_utara,20265
2025-04-07,komuter_utara,14018
2025-04-08,komuter_utara,12751
2025-04-09,komuter_utara,13136
2025-04-10,komuter_utara,16512
2025-04-11,komuter_utara,20091
2025-04-12,komuter_utara,19173
2025-04-13,komuter_utara,19979
2025-04-14,komuter_utara,15638
2025-04-15,komuter_utara,13902
2025-04-16,komuter_utara,14059
2025-04-17,komuter_utara,18111
2025-04-18,komuter_utara,20560
2025-04-19,komuter_utara,18312
2025-04-20,komuter_utara,19386
2025-04-21,komuter_utara,13512
2025-04-22,komuter_utara,11623
2025-04-23,komuter_utara,11847
2025-04-24,komuter_utara,16724
2025-04-25,komuter_utara,22385
2025-04-26,komuter_utara,19771
2025-04-27,komuter_utara,21408
2025-04-28,komuter_utara,15256
2025-04-29,komuter_utara,13224
2025-04-30,komuter_utara,23473
2025-05-01,komuter_utara,21577
2025-05-02,komuter_utara,20480
2025-05-03,komuter_utara,20474
2025-05-04,komuter_utara,22028
2025-05-05,komuter_utara,15666
2025-05-06,komuter_utara,13222
2025-05-07,komuter_utara,13536
2025-05-08,komuter_utara,16998
2025-05-09,komuter_utara,21761
2025-05-10,komuter_utara,20184
2025-05-11,komuter_utara,17477
2025-05-12,komuter_utara,20924
2025-05-13,komuter_utara,15168
2025-05-14,komuter_utara,12685
2025-05-15,komuter_utara,14691
2025-05-16,komuter_utara,16915
2025-05-17,komuter_utara,15951
2025-05-18,komuter_utara,17025
2025-05-19,komuter_utara,13425
2025-05-20,komuter_utara,12342
2025-05-21,komuter_utara,12690
2025-05-22,komuter_utara,14902
2025-05-23,komuter_utara,17429
2025-05-24,komuter_utara,16626
2025-05-25,komuter_utara,17301
2025-05-26,komuter_utara,14513
2025-05-27,komuter_utara,12628
2025-05-28,komuter_utara,14588
2025-05-29,komuter_utara,18943
2025-05-30,komuter_utara,20915
2025-05-31,komuter_utara,19496
2025-06-01,komuter_utara,19445
2025-06-02,komuter_utara,21750
2025-06-03,komuter_utara,18326
2025-06-04,komuter_utara,19050
2025-06-05,komuter_utara,22662
2025-06-06,komuter_utara,20950
2025-06-07,komuter_utara,12177
2025-06-08,komuter_utara,20878
2025-06-09,komuter_utara,22423
2025-06-10,komuter_utara,15210
2025-06-11,komuter_utara,13309
2025-06-12,komuter_utara,13985
2025-06-13,komuter_utara,16306
2025-06-14,komuter_utara,15416
2025-06-15,komuter_utara,16482
2025-06-16,komuter_utara,13953
2025-06-17,komuter_utara,12496
2025-06-18,komuter_utara,12187
2025-06-19,komuter_utara,14736
2025-06-20,komuter_utara,17622
2025-06-21,komuter_utara,15331
2025-06-22,komuter_utara,17364
2025-06-23,komuter_utara,14070
2025-06-24,komuter_utara,11703
2025-06-25,komuter_utara,12473
2025-06-26,komuter_utara,21311
2025-06-27,komuter_utara,18421
2025-06-28,komuter_utara,15838
2025-06-29,komuter_utara,20057
2025-06-30,komuter_utara,14678
2025-07-01,komuter_utara,12498
2025-07-02,komuter_utara,12382
2025-07-03,komuter_utara,14569
2025-07-04,komuter_utara,18841
2025-07-05,komuter_utara,18529
2025-07-06,komuter_utara,17750
2025-07-07,komuter_utara,16402
2025-07-08,komuter_utara,13634
2025-07-09,komuter_utara,13717
2025-07-10,komuter_utara,17620
2025-07-11,komuter_utara,20207
2025-07-12,komuter_utara,19387
2025-07-13,komuter_utara,19526
2025-07-14,komuter_utara,15472
2025-07-15,komuter_utara,13008
2025-07-16,komuter_utara,12954
2025-07-17,komuter_utara,15073
2025-07-18,komuter_utara,17623
2025-07-19,komuter_utara,16152
2025-07-20,komuter_utara,16770
2025-07-21,komuter_utara,14460
2025-07-22,komuter_utara,13250
2025-07-23,komuter_utara,12900
2025-07-24,komuter_utara,16074
2025-07-25,komuter_utara,19775
2025-07-26,komuter_utara,18297
2025-07-27,komuter_utara,18376
2025-07-28,komuter_utara,15038
2025-07-29,komuter_utara,12833
2025-07-30,komuter_utara,13063
2025-07-31,komuter_utara,16805
2025-08-01,komuter_utara,20143
2025-08-02,komuter_utara,18461
2025-08-03,komuter_utara,19244
2025-08-04,komuter_utara,14740
2025-08-05,komuter_utara,13098
2025-08-06,komuter_utara,13780
2025-08-07,komuter_utara,16229
2025-08-08,komuter_utara,20033
2025-08-09,komuter_utara,18482
2025-08-10,komuter_utara,20174
2025-08-11,komuter_utara,15665
2025-08-12,komuter_utara,13252
2025-08-13,komuter_utara,12710
2025-08-14,komuter_utara,16003
2025-08-15,komuter_utara,20478
2025-08-16,komuter_utara,18149
2025-08-17,komuter_utara,20020
2025-08-18,komuter_utara,13772
2025-08-19,komuter_utara,12057
2025-08-20,komuter_utara,12754
2025-08-21,komuter_utara,15647
2025-08-22,komuter_utara,18867
2025-08-23,komuter_utara,16506
2025-08-24,komuter_utara,17407
2025-08-25,komuter_utara,13988
2025-08-26,komuter_utara,12498
2025-08-27,komuter_utara,12832
2025-08-28,komuter_utara,18855
2025-08-29,komuter_utara,23547
2025-08-30,komuter_utara,19189
2025-08-31,komuter_utara,19554
2025-09-01,komuter_utara,21731
2025-09-02,komuter_utara,14619
2025-09-03,komuter_utara,12907
2025-09-04,komuter_utara,21053
2025-09-05,komuter_utara,16499
2025-09-06,komuter_utara,15766
2025-09-07,komuter_utara,21344
2025-09-08,komuter_utara,14488
2025-09-09,komuter_utara,12985
2025-09-10,komuter_utara,13032
2025-09-11,komuter_utara,18765
2025-09-12,komuter_utara,23664
2025-09-13,komuter_utara,21918
2025-09-14,komuter_utara,19991
2025-09-15,komuter_utara,20557
2025-09-16,komuter_utara,23475
2025-09-17,komuter_utara,19219
2025-09-18,komuter_utara,18507
2025-09-19,komuter_utara,18664
2025-09-20,komuter_utara,18209
2025-09-21,komuter_utara,18618
2025-09-22,komuter_utara,14347
2025-09-23,komuter_utara,12930
2025-09-24,komuter_utara,13144
2025-09-25,komuter_utara,15025
2025-09-26,komuter_utara,18444
2025-09-27,komuter_utara,16278
2025-09-28,komuter_utara,17129
2025-09-29,komuter_utara,14264
2025-09-30,komuter_utara,12522
2025-10-01,komuter_utara,13121
2025-10-02,komuter_utara,16978
2025-10-03,komuter_utara,20628
2025-10-04,komuter_utara,18249
2025-10-05,komuter_utara,20254
2025-10-06,komuter_utara,14853
2025-10-07,komuter_utara,12940
2025-10-08,komuter_utara,12895
2025-10-09,komuter_utara,17364
2025-10-10,komuter_utara,21389
2025-10-11,komuter_utara,18928
2025-10-12,komuter_utara,20276
2025-10-13,komuter_utara,15917
2025-10-14,komuter_utara,13148
2025-10-15,komuter_utara,14946
2025-10-16,komuter_utara,23591
2025-10-17,komuter_utara,27250
2025-10-18,komuter_utara,20555
2025-10-19,komuter_utara,17355
2025-10-20,komuter_utara,21331
2025-10-21,komuter_utara,18953
2025-10-22,komuter_utara,16660
2025-10-23,komuter_utara,15949
2025-10-24,komuter_utara,18358
2025-10-25,komuter_utara,17389
2025-10-26,komuter_utara,19044
2025-10-27,komuter_utara,14783
2025-10-28,komuter_utara,13030
2025-10-29,komuter_utara,12713
2025-10-30,komuter_utara,16771
2025-10-31,komuter_utara,20177
2025-11-01,komuter_utara,18130
2025-11-02,komuter_utara,19589
2025-11-03,komuter_utara,14993
